title,rating,price,reviewcount,countryCode,country,region,winery,winerylink,link,photo,pagetime,pageurl
Scaia Veneto Garganega - Chardonnay 2014,4,9.99,2735,it,Italy,Veneto,Tenuta Sant Antonio,/wineries/tenuta-sant-antonio/wines/4688832-veneto-scaia-garganega-chardonnay-2014,/wineries/tenuta-sant-antonio/wines/4688832-veneto-scaia-garganega-chardonnay-2014,//images.vivino.com/thumbs/LgcwEgJ_SBGJdaGi1AK9Mg_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Côtes-du-Rhône Rosé,3.6,13.99,2732,fr,France,Côtes-du-Rhône,E. Guigal,/wineries/e-guigal/wines/ctes-du-rhne-ros-8888,/wineries/e-guigal/wines/ctes-du-rhne-ros-8888,//images.vivino.com/wineries/1314/wines/00005zyj1j3ht_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Cabernet Sauvignon,3.7,16.99,2732,us,United States,Paso Robles,Slow Press,/wineries/craft-vinted/wines/cabernet-sauvignon-8888,/wineries/craft-vinted/wines/cabernet-sauvignon-8888,//images.vivino.com/thumbs/kNOp5nOYQI2ROI_KABy8mQ_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Tres Picos Garnacha 2013,3.9,14.99,2728,es,Spain,Campo de Borja,Borsao,/wineries/borsao/wines/tres-picos-garnacha-2013,/wineries/borsao/wines/tres-picos-garnacha-2013,//images.vivino.com/thumbs/vbSHhM9oSoCI7oV44muOjg_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Malbec 2012,4.2,29.99,2725,ar,Argentina,Mendoza,El Enemigo,/wineries/el-enemigo/wines/2830325-mendoza-malbec-2012,/wineries/el-enemigo/wines/2830325-mendoza-malbec-2012,//images.vivino.com/thumbs/IG32gUvLTjKI9rHkwdTGnw_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Cabernet Sauvignon 2013,4.2,49.99,2720,us,United States,Napa Valley,Stags' Leap,/wineries/us-stags-leap-winery/wines/napa-valley-cabernet-sauvignon-2013,/wineries/us-stags-leap-winery/wines/napa-valley-cabernet-sauvignon-2013,//images.vivino.com/thumbs/MJW5912aQGeM4CcW2DvYSg_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Champagne Carte D'Or Brut,3.9,39.99,2716,fr,France,Champagne,Drappier,/wineries/champagne-drappier/wines/champagne-carte-dor-brut-8888,/wineries/champagne-drappier/wines/champagne-carte-dor-brut-8888,//images.vivino.com/thumbs/HeAwxhJ5QwOgXy2QZ2jatQ_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Red Blend 2011,3.6,8.99,2712,us,United States,California,Primal Roots,/wineries/primal-roots/wines/california-red-blend-2011,/wineries/primal-roots/wines/california-red-blend-2011,//images.vivino.com/thumbs/n9XrcQeYQwuhDouNPK74Dg_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Rioja Crianza 2013,3.4,12.99,2703,es,Spain,Rioja,Cune,/wineries/cune-cvne/wines/rioja-crianza-2013,/wineries/cune-cvne/wines/rioja-crianza-2013,//images.vivino.com/thumbs/uAmGrCunQ4yXo7CVAiuWbQ_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Chardonnay,4,34.99,2694,us,United States,Russian River Valley,Jordan,/wineries/jordan-vineyard-and-winery/wines/chardonnay-8888,/wineries/jordan-vineyard-and-winery/wines/chardonnay-8888,//images.vivino.com/wineries/1468/wines/000032s7kqiol_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Felino Malbec 2015,3.9,15.98,2686,ar,Argentina,Mendoza,Viña Cobos,/wineries/cobos/wines/felino-malbec-2015,/wineries/cobos/wines/felino-malbec-2015,//images.vivino.com/thumbs/gl1Win42S6KxgN6Y915mQA_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Reserva Old Vines 2012,4.3,39.99,2681,pt,Portugal,Douro,Quinta do Crasto,/wineries/pt-quinta-do-crasto/wines/douro-reserva-vinhas-velhas-2012,/wineries/pt-quinta-do-crasto/wines/douro-reserva-vinhas-velhas-2012,//images.vivino.com/wineries/1652/vintages/001cixqad6g6x.JPG,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Valbuena 5º 2008,4.5,149.95,2681,es,Spain,Ribera del Duero,Vega Sicilia,/wineries/es-vega-sicilia/wines/valbuena-5o-2008,/wineries/es-vega-sicilia/wines/valbuena-5o-2008,//images.vivino.com/thumbs/01l21urdmah9a_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Clark &amp; Telephone Vineyard Pinot Noir 2014,4.4,49.95,2680,us,United States,Santa Maria Valley,Belle Glos,/wineries/belle-glos/wines/clark-and-telephone-pinot-noir-2014,/wineries/belle-glos/wines/clark-and-telephone-pinot-noir-2014,//images.vivino.com/thumbs/XJf4Qf79TpmYYz6nEXJyAw_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Cabernet Sauvignon 2011,4.3,46.95,2673,us,United States,Alexander Valley,Jordan,/wineries/jordan-vineyard-and-winery/wines/1594079-alexander-valley-cabernet-sauvignon-2011,/wineries/jordan-vineyard-and-winery/wines/1594079-alexander-valley-cabernet-sauvignon-2011,//images.vivino.com/wineries/1468/vintages/000y5zzvm363l_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Champagne Cristal Brut Millésimé 2006,4.6,184.95,2666,fr,France,Champagne,Louis Roederer,/wineries/louis-roederer/wines/champagne-cristal-brut-2006,/wineries/louis-roederer/wines/champagne-cristal-brut-2006,//images.vivino.com/thumbs/yoILWuJ5Qo-lc7o0aUX0zw_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Sonoma Coast Pinot Noir 2014,3.9,19.99,2654,us,United States,Sonoma Coast,La Crema,/wineries/la-crema/wines/sonoma-coast-pinot-noir-2014,/wineries/la-crema/wines/sonoma-coast-pinot-noir-2014,//images.vivino.com/thumbs/-BerriOHQJW3iR7XwK_NmA_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Tres Picos Garnacha 2012,3.8,16.99,2648,es,Spain,Campo de Borja,Borsao,/wineries/borsao/wines/tres-picos-garnacha-2012,/wineries/borsao/wines/tres-picos-garnacha-2012,//images.vivino.com/thumbs/uifo__QXQCaGe6P1q6MIrQ_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Tre 2013,3.7,16.98,2646,it,Italy,Toscana,Brancaia,/wineries/it-brancaia/wines/2962027-tre-2013,/wineries/it-brancaia/wines/2962027-tre-2013,//images.vivino.com/thumbs/kYJnMEeKRaePU6fTZH_J7w_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Vintner's Collection Cabernet Sauvignon 2013,3.7,18.98,2643,us,United States,Central Coast,Sterling,/wineries/sterling-vineyards/wines/vintners-collection-central-coast-cabernet-sauvignon-2013,/wineries/sterling-vineyards/wines/vintners-collection-central-coast-cabernet-sauvignon-2013,//images.vivino.com/thumbs/X0BOlyyMQVO7DLx9fdEKrA_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Founders Reserve Porto,3.8,16.99,2641,pt,Portugal,Reserve Port,Sandeman,/wineries/sandeman/wines/sandeman-founders-reserve-porto-8888,/wineries/sandeman/wines/sandeman-founders-reserve-porto-8888,//images.vivino.com/thumbs/1358032297_1059_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Antiguas Reservas Cabernet Sauvignon 2010,3.6,12.99,2639,cl,Chile,Valle del Maipo,Cousiño-Macul,/wineries/cousino-macul/wines/antiguas-reservas-cabernet-sauvignon-2010,/wineries/cousino-macul/wines/antiguas-reservas-cabernet-sauvignon-2010,//images.vivino.com/thumbs/00ym6ufdj9xm2_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Cabernet Sauvignon 2014,3.6,9.97,2635,us,United States,Columbia Valley,14 Hands,/wineries/us-14-hands/wines/4046303-cabernet-sauvignon-2014,/wineries/us-14-hands/wines/4046303-cabernet-sauvignon-2014,//images.vivino.com/thumbs/C9ZLjUYvRaqI1a98ltRjqw_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
O Rosal Albariño 2015,4,19.99,2632,es,Spain,Rías Baixas,Terras Gauda,/wineries/terras-gauda/wines/o-rosal-rias-baixas-2015,/wineries/terras-gauda/wines/o-rosal-rias-baixas-2015,//images.vivino.com/thumbs/PMcudu5cQtuCbHMDarZR4w_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Rioja Reserva 2012,3.8,25.99,2622,es,Spain,Rioja,Cune,/wineries/cune-cvne/wines/rioja-reserva-2012,/wineries/cune-cvne/wines/rioja-reserva-2012,//images.vivino.com/thumbs/5YPQSLO9TPKPKI3AEWLMpQ_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Opus One 2009,4.6,344.95,2618,us,United States,Napa Valley,Opus One,/wineries/opus-one/wines/baron-philippe-napa-valley-2009,/wineries/opus-one/wines/baron-philippe-napa-valley-2009,//images.vivino.com/thumbs/XMr0Gs5cR-2CZIPLts9O3Q_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Chardonnay 2014,4.4,35,2616,us,United States,Los Carneros,Rombauer Vineyards,/wineries/rombauer-vineyards/wines/carneros-chardonnay-2014,/wineries/rombauer-vineyards/wines/carneros-chardonnay-2014,//images.vivino.com/thumbs/zr_UgGBSSi-HSPzBkM_FpA_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Sangre de Toro 2013,3.4,11.74,2610,es,Spain,Catalunya,Torres,/wineries/miguel-torres/wines/catalunya-sangre-de-toro-garnacha-cariena-2013,/wineries/miguel-torres/wines/catalunya-sangre-de-toro-garnacha-cariena-2013,//images.vivino.com/wineries/6812/vintages/001bvu5hchgzq_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Guidalberto 2012,4,46.99,2609,it,Italy,Toscana,Tenuta San Guido,/wineries/tenuta-san-guido/wines/guidalberto-toscana-2012,/wineries/tenuta-san-guido/wines/guidalberto-toscana-2012,//images.vivino.com/thumbs/ESA0h6iTRI6GBG1E_xvbyQ_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Cabernet Sauvignon 2013,3.8,23.99,2603,us,United States,North Coast,Ghost Pines,/wineries/ghost-pines/wines/winemakers-blend-cabernet-sauvignon-2013,/wineries/ghost-pines/wines/winemakers-blend-cabernet-sauvignon-2013,//images.vivino.com/thumbs/RhcEuHasQcGw4jGXibiPNw_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Artemis Cabernet Sauvignon 2014,4.3,49.97,2603,us,United States,Napa Valley,Stag's Leap Wine Cellars,/wineries/stags-leap-wine-cellars/wines/napa-valley-artemis-cabernet-sauvignon-2014,/wineries/stags-leap-wine-cellars/wines/napa-valley-artemis-cabernet-sauvignon-2014,//images.vivino.com/thumbs/YkaTzTo-Qn2xERmKFsOPJg_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Prosecco Il Fresco,3.6,12.99,2602,it,Italy,Prosecco di Treviso,Villa Sandi,/wineries/villa-sandi/wines/prosecco-8888,/wineries/villa-sandi/wines/prosecco-8888,//images.vivino.com/thumbs/VeUhKGMyRYOgeQAbKhYAig_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Cabernet Sauvignon Reserva 2013,3.6,12.98,2584,cl,Chile,Valle del Maipo,Perez Cruz,/wineries/vina-perez-cruz/wines/reserva-cabernet-sauvignon-2013,/wineries/vina-perez-cruz/wines/reserva-cabernet-sauvignon-2013,//images.vivino.com/thumbs/K4qi_D8GR8mRU3c8UgwGBg_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Sonoma County Cabernet Sauvignon 2014,3.8,11.99,2582,us,United States,Sonoma County,Louis M. Martini,/wineries/louis-m-martini-winery/wines/sonoma-county-cabernet-sauvignon-2014,/wineries/louis-m-martini-winery/wines/sonoma-county-cabernet-sauvignon-2014,//images.vivino.com/thumbs/lolDX3HRRhK0q69QPu4GqQ_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Catena Cabernet Sauvignon 2013,3.8,16.97,2576,ar,Argentina,Mendoza,Catena Zapata,/wineries/catena-zapata/wines/cabernet-sauvignon-2013,/wineries/catena-zapata/wines/cabernet-sauvignon-2013,//images.vivino.com/thumbs/025us0bayff2r_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Guidalberto 2011,4.1,60.34,2570,it,Italy,Toscana,Tenuta San Guido,/wineries/tenuta-san-guido/wines/guidalberto-toscana-2011,/wineries/tenuta-san-guido/wines/guidalberto-toscana-2011,//images.vivino.com/thumbs/00ry4j55mzf5h_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Cabernet Sauvignon 2012,4.2,79.99,2570,us,United States,Napa Valley,Frank Family Vineyards,/wineries/frank-family/wines/napa-valley-cabernet-sauvignon-2012,/wineries/frank-family/wines/napa-valley-cabernet-sauvignon-2012,//images.vivino.com/thumbs/voliG78nR2yd6oEf3ANACA_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Vintner's Reserve Chardonnay 2014,3.8,11.74,2564,us,United States,California,Kendall-Jackson,/wineries/kendall-jackson/wines/california-vintners-reserve-chardonnay-2014,/wineries/kendall-jackson/wines/california-vintners-reserve-chardonnay-2014,//images.vivino.com/thumbs/sEhuDqIoT7-OrR7v2Lhdaw_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Viña Tondonia Reserva 2004,4.1,42.99,2548,es,Spain,Rioja Alta,R. López de Heredia Viña Tondonia,/wineries/es-r-lopez-de-heredia-vina-tondonia/wines/via-tondonia-cosecha-vinos-finos-rioja-2004,/wineries/es-r-lopez-de-heredia-vina-tondonia/wines/via-tondonia-cosecha-vinos-finos-rioja-2004,//images.vivino.com/thumbs/z3ztxyc9S5WbBHD8deNbDQ_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Sassicaia 2008,4.6,269,2548,it,Italy,Bolgheri Sassicaia,Tenuta San Guido,/wineries/tenuta-san-guido/wines/sassicaia-2008,/wineries/tenuta-san-guido/wines/sassicaia-2008,//images.vivino.com/thumbs/1344129826_229_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
The Velvet Devil Merlot 2014,3.6,11.99,2535,us,United States,Columbia Valley,Charles Smith,/wineries/charles-smith/wines/the-velvet-devil-merlot-2014,/wineries/charles-smith/wines/the-velvet-devil-merlot-2014,//images.vivino.com/thumbs/FDaE-JP8Qhi0B3Zff2NS8A_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Champagne Grande Cuvée Grand Siècle,4.5,124.99,2523,fr,France,Champagne,Laurent-Perrier,/wineries/domaine-laurent-perrier/wines/grand-sicle-grande-cuve-champagne-8888,/wineries/domaine-laurent-perrier/wines/grand-sicle-grande-cuve-champagne-8888,//images.vivino.com/thumbs/q_KGUW1-QYaFKPVSmf2FWw_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Champagne Brut,3.7,27.88,2513,fr,France,Champagne,Nicolas Feuillatte,/wineries/nicolas-feuillatte/wines/2058534-champagne-brut-8888,/wineries/nicolas-feuillatte/wines/2058534-champagne-brut-8888,//images.vivino.com/thumbs/tGozpIVzQzOx229aDgED6A_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Champagne Brut,4,99.99,2513,fr,France,Champagne,Barons de Rothschild (Lafite),/wineries/barons-de-rothschild-lafite/wines/barons-de-rothschild-champagne-8888,/wineries/barons-de-rothschild-lafite/wines/barons-de-rothschild-champagne-8888,//images.vivino.com/thumbs/fQGIA-xiSbunbU6F6TGYng_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Gaston Hochar 2008,4.3,52.99,2509,lb,Lebanon,Bekaa Valley,Château Musar,/wineries/musar/wines/gaston-hochar-red-2008,/wineries/musar/wines/gaston-hochar-red-2008,//images.vivino.com/thumbs/bMbd-98eR8WukV4fOH8vjA_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Rías Baixas Albariño 2015,3.8,15.99,2504,es,Spain,Rías Baixas,Martin Codax,/wineries/martin-codax/wines/rias-baixas-albarino-2015,/wineries/martin-codax/wines/rias-baixas-albarino-2015,//images.vivino.com/thumbs/yOtSmTRYTDiBOTwVt31B2w_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Valbuena 5º 2007,4.6,189.99,2499,es,Spain,Ribera del Duero,Vega Sicilia,/wineries/es-vega-sicilia/wines/valbuena-5o-2007,/wineries/es-vega-sicilia/wines/valbuena-5o-2007,//images.vivino.com/thumbs/QtOQZB41TvqnFLGq6LSIZA_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Champagne Demi-Sec,4.2,49.98,2487,fr,France,Champagne,Veuve Clicquot,/wineries/veuve-clicquot/wines/champagne-demi-sec-8888,/wineries/veuve-clicquot/wines/champagne-demi-sec-8888,//images.vivino.com/thumbs/_eHSYctCTLWg3ntPRtKeKg_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Russian River Valley Pinot Noir 2013,4,28.99,2486,us,United States,Russian River Valley,MacMurray Estate Vineyards,/wineries/us-macmurray-estate-vineyards/wines/pinot-noir-russian-river-valley-2013,/wineries/us-macmurray-estate-vineyards/wines/pinot-noir-russian-river-valley-2013,//images.vivino.com/thumbs/OHTNzSQeQMKAq-kRlaSgqQ_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Le Difese 2013,3.7,24.99,2480,it,Italy,Toscana,Tenuta San Guido,/wineries/tenuta-san-guido/wines/le-difese-toscana-2013,/wineries/tenuta-san-guido/wines/le-difese-toscana-2013,//images.vivino.com/thumbs/26NQmGPgTVCJtheiFTer5Q_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Palazzo della Torre Veronese 2013,3.9,16.99,2477,it,Italy,Verona,Allegrini,/wineries/allegrini/wines/1985215-palazzo-della-torre-veronese-2013,/wineries/allegrini/wines/1985215-palazzo-della-torre-veronese-2013,//images.vivino.com/thumbs/sy4r8wxwS-yXPzd5m-FbjQ_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Bierzo Pétalos 2014,3.8,18.99,2477,es,Spain,Bierzo,Descendientes de J. Palacios,/wineries/descendientes-de-j-palacios/wines/ptalos-bierzo-2014,/wineries/descendientes-de-j-palacios/wines/ptalos-bierzo-2014,//images.vivino.com/thumbs/V3XOq06gQu-RrDqBezu8NA_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Camins del Priorat 2014,3.9,23.99,2474,es,Spain,Priorat,Alvaro Palacios,/wineries/alvaro-palacios/wines/camins-del-priorat-2014,/wineries/alvaro-palacios/wines/camins-del-priorat-2014,//images.vivino.com/thumbs/vG7uyfzuTyqNCkcpIdImOw_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Ca’ Marcanda Promis 2013,4,35.95,2469,it,Italy,Toscana,Gaja,/wineries/gaja/wines/camarcanda-toscana-promis-2013,/wineries/gaja/wines/camarcanda-toscana-promis-2013,//images.vivino.com/thumbs/69mvlFk4Quac75DZwIEl7A_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Pomerol,4.2,449.99,2459,fr,France,Pomerol,Château Latour á Pomerol,/wineries/chateau-latour-a-pomerol/wines/latour-a-pomerol-8888,/wineries/chateau-latour-a-pomerol/wines/latour-a-pomerol-8888,//images.vivino.com/thumbs/SvgGUNM9Q2WkaWC4bn8xbA_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Reserva Old Vines 2011,4.3,38,2458,pt,Portugal,Douro,Quinta do Crasto,/wineries/pt-quinta-do-crasto/wines/douro-reserva-vinhas-velhas-2011,/wineries/pt-quinta-do-crasto/wines/douro-reserva-vinhas-velhas-2011,//images.vivino.com/wineries/1652/vintages/0015leiuzf9ye.JPG,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Crasto Red 2014,3.7,16.99,2451,pt,Portugal,Douro,Quinta do Crasto,/wineries/pt-quinta-do-crasto/wines/flor-de-crasto-2014,/wineries/pt-quinta-do-crasto/wines/flor-de-crasto-2014,//images.vivino.com/wineries/1652/vintages/003qlhjwq4ko9.JPG,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Black,4.1,11.99,2441,it,Italy,Brachetto d'Acqui,Stella Rosa,/wineries/stella-rosa/wines/rosa-black-8888,/wineries/stella-rosa/wines/rosa-black-8888,//images.vivino.com/thumbs/nK0c34t6T6i0_VnSnhcrcw_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Il Mimo Nebbiolo Colline Novaresi,4.1,13.99,2438,it,Italy,Colline Novaresi,Cantalupo,/wineries/cantalupo/wines/il-mimo-colline-novaresi-nebbiolo-8888,/wineries/cantalupo/wines/il-mimo-colline-novaresi-nebbiolo-8888,//images.vivino.com/thumbs/C1RS2ZlyTNivmYcffHtFeQ_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Prosecco,3.5,10.99,2435,it,Italy,Asti,Martini,/wineries/martini/wines/2164407-prosecco-8888,/wineries/martini/wines/2164407-prosecco-8888,//images.vivino.com/thumbs/rA8dASPbRs2HBlZJLjFz8w_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Quimera 2011,4.1,32.99,2432,ar,Argentina,Mendoza,Achaval-Ferrer,/wineries/achaval-ferrer/wines/1735495-mendoza-quimera-2011,/wineries/achaval-ferrer/wines/1735495-mendoza-quimera-2011,//images.vivino.com/thumbs/cAlekjsaQmCo-vZ1vs4aKQ_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Blanc de Blancs Brut,4.1,29.99,2432,us,United States,North Coast,Schramsberg,/wineries/schramsberg-vineyards/wines/blanc-de-blancs-8888,/wineries/schramsberg-vineyards/wines/blanc-de-blancs-8888,//images.vivino.com/thumbs/RExGYXk-ToKFarPGGIqbaQ_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Tupungato Passo Doble Malbec - Corvina 2012,3.3,9.49,2430,ar,Argentina,Tupungato,Masi,/wineries/it-masi/wines/tupungato-corbec-corvina-malbec-2012,/wineries/it-masi/wines/tupungato-corbec-corvina-malbec-2012,//images.vivino.com/thumbs/0294eanc05pwh_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Gran Coronas Reserva Cabernet Sauvignon 2012,3.7,14.99,2428,es,Spain,Penedès,Torres,/wineries/miguel-torres/wines/gran-coronas-reserva-penedes-cabernet-sauvignon-2012,/wineries/miguel-torres/wines/gran-coronas-reserva-penedes-cabernet-sauvignon-2012,//images.vivino.com/thumbs/E2imMyXASPGTe2Xi10bHzw_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Cabernet Sauvignon 2013,4.3,46.99,2426,us,United States,Napa Valley,Faust,/wineries/faust/wines/napa-valley-cabernet-sauvignon-2013,/wineries/faust/wines/napa-valley-cabernet-sauvignon-2013,//images.vivino.com/thumbs/8tpBeNTCSkSB5cBAdGdYDA_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
