title,rating,price,reviewcount,countryCode,country,region,winery,winerylink,link,photo,pagetime,pageurl
Guado al Tasso Il Bruciato Bolgheri 2012,3.9,$23.95,3412,it,Italy,Bolgheri,Marchesi Antinori,/wineries/antinori-wine-estates/wines/guado-al-tasso-bolgheri-il-bruciato-2012,/wineries/antinori-wine-estates/wines/guado-al-tasso-bolgheri-il-bruciato-2012,background-image:url(//images.vivino.com/thumbs/_0MJavQiTdqo_eC59KMKIg_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Cistum 2009,3.3,$14.99,3408,es,Spain,Navarra,Reverte,/wineries/rafale/wines/reverte-cistum-red-2009,/wineries/rafale/wines/reverte-cistum-red-2009,background-image:url(//images.vivino.com/thumbs/eYIBXRE-TQezL5JuPbTcQw_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Champagne Brut Mosaïque,3.8,$31.98,3405,fr,France,Champagne,Jacquart,/wineries/champagne-jacquart/wines/champagne-brut-mosaque-8888,/wineries/champagne-jacquart/wines/champagne-brut-mosaque-8888,background-image:url(//images.vivino.com/thumbs/5Ye1gBiQTuWYQNgXRWpziw_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Los Cardos Malbec 2015,3.4,$8.99,3405,ar,Argentina,Lujan de Cuyo,Doña Paula,/wineries/dona-paula/wines/los-cardos-malbec-2015,/wineries/dona-paula/wines/los-cardos-malbec-2015,background-image:url(//images.vivino.com/thumbs/047lFacPSuKK9F_SvS_j_A_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Champagne Brut Excellence,3.9,$39.99,3384,fr,France,Champagne,Gosset,/wineries/champagne-gosset/wines/champagne-8888,/wineries/champagne-gosset/wines/champagne-8888,background-image:url(//images.vivino.com/thumbs/h_D_lny7S4ux5eoDhl4B1Q_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Vinho Verde Rosé,3.3,$7.99,3381,pt,Portugal,Vinho Verde,Casal Garcia,/wineries/casal-gracia/wines/vinho-verde-casal-garcia-rose-8888,/wineries/casal-gracia/wines/vinho-verde-casal-garcia-rose-8888,background-image:url(//images.vivino.com/thumbs/I-o5q0SOTgmOgJNzo4YopA_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Cabernet Sauvignon Rosé,3.6,$9.99,3354,za,South Africa,Stellenbosch,Mulderbosch,/wineries/mulderbosch-vineyards/wines/rose-cabernet-sauvignon-8888,/wineries/mulderbosch-vineyards/wines/rose-cabernet-sauvignon-8888,background-image:url(//images.vivino.com/thumbs/GzPQM_vkQQqhNsDAHMBOog_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Gewürztraminer Alsace,3.8,$18.99,3342,fr,France,Alsace,Trimbach,/wineries/maison-trimbach/wines/alsace-gewrztraminer-8888,/wineries/maison-trimbach/wines/alsace-gewrztraminer-8888,background-image:url(//images.vivino.com/thumbs/M0Y7xN8FQx-0usNC33HozA_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Hot To Trot Red Blend 2013,3.7,$9.97,3329,us,United States,Columbia Valley,14 Hands,/wineries/us-14-hands/wines/hot-to-trot-red-blend-2013,/wineries/us-14-hands/wines/hot-to-trot-red-blend-2013,background-image:url(//images.vivino.com/thumbs/M85xg5oKSbOVpyTLAM4nOg_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Cabernet Sauvignon 2012,4.3,$48.95,3329,us,United States,Alexander Valley,Jordan,/wineries/jordan-vineyard-and-winery/wines/alexander-valley-cabernet-sauvignon-2012,/wineries/jordan-vineyard-and-winery/wines/alexander-valley-cabernet-sauvignon-2012,background-image:url(//images.vivino.com/thumbs/DjXM9P_TTsmutjifXvUeEA_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Brunello di Montalcino 2011,4.2,$57.97,3316,it,Italy,Brunello di Montalcino,Castello Banfi,/wineries/castello-banfi/wines/banfi-brunello-di-montalcino-2011,/wineries/castello-banfi/wines/banfi-brunello-di-montalcino-2011,background-image:url(//images.vivino.com/thumbs/LYIgqJi4Tb6IQ_AW6ABhbw_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
F France,3.8,$16.99,3308,fr,France,Vin de France,Locations,/wineries/locations/wines/locations-f-france-8888,/wineries/locations/wines/locations-f-france-8888,background-image:url(//images.vivino.com/thumbs/00pk6hwpr4usp_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Champagne Brut Millésimé,4.1,$34.98,3288,fr,France,Champagne,Laurent-Perrier,/wineries/domaine-laurent-perrier/wines/champagne-maison-fondee-millesim-8888,/wineries/domaine-laurent-perrier/wines/champagne-maison-fondee-millesim-8888,background-image:url(//images.vivino.com/thumbs/aUvxW1KXQE6niW4K0UGB5Q_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Malbec 2015,3.8,$12.99,3287,ar,Argentina,Mendoza,Gascon,/wineries/gascon/wines/malbec-2015,/wineries/gascon/wines/malbec-2015,background-image:url(//images.vivino.com/thumbs/jOqkCXU8R16ySrE8FPbQag_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Sauvignon Blanc 2015,3.9,$16.99,3285,nz,New Zealand,Marlborough,Brancott Estate,/wineries/brancott-vineyards/wines/marlborough-sauvignon-blanc-2015,/wineries/brancott-vineyards/wines/marlborough-sauvignon-blanc-2015,background-image:url(//images.vivino.com/thumbs/15GAdyNWQ72pNWIocL1yyQ_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Prosecco,3.7,$11.95,3268,it,Italy,Toscana,Ruffino,/wineries/ruffino/wines/sparkling-prosecco-8888,/wineries/ruffino/wines/sparkling-prosecco-8888,background-image:url(//images.vivino.com/thumbs/rJsito49Qhajk2rjQs6rbA_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Coyam 2012,4.2,$29.97,3260,cl,Chile,Valle de Colchagua,Emiliana,/wineries/emiliana/wines/coyam-2012,/wineries/emiliana/wines/coyam-2012,background-image:url(//images.vivino.com/thumbs/sLtoitsUSsmiy3AbRIaXCw_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Champagne Royale Réservé Brut,4,$45.95,3255,fr,France,Champagne,Philipponnat,/wineries/champagne-philipponnat/wines/champagne-royale-rserve-brut-8888,/wineries/champagne-philipponnat/wines/champagne-royale-rserve-brut-8888,background-image:url(//images.vivino.com/thumbs/Od4PU3BwRfyBuXiD4qAu7g_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Chardonnay,4.1,$39.99,3253,us,United States,Napa Valley,Grgich Hills,/wineries/us-grgich-hills/wines/napa-valley-chardonnay-8888,/wineries/us-grgich-hills/wines/napa-valley-chardonnay-8888,background-image:url(//images.vivino.com/thumbs/maJem73gSCuHiApGAUN1qg_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Emilio Moro 2014,3.9,$23.98,3250,es,Spain,Ribera del Duero,Emilio Moro,/wineries/bodegas-emilio-moro/wines/red-2014,/wineries/bodegas-emilio-moro/wines/red-2014,background-image:url(//images.vivino.com/thumbs/R9lFv1tTSxuO3lHoXU6xtQ_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Malbec 2014,4,$24.99,3241,ar,Argentina,Mendoza,Luigi Bosca,/wineries/bodega-luigi-bosca/wines/vino-tinto-malbec-2014,/wineries/bodega-luigi-bosca/wines/vino-tinto-malbec-2014,background-image:url(//images.vivino.com/thumbs/dZVvsRNMS_S088010Ex3MQ_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Reserva Merlot 2015,3.5,$9.99,3236,cl,Chile,Valle Central,Casillero del Diablo,/wineries/casillero-del-diablo/wines/casillero-del-diablo-merlot-reserva-2015,/wineries/casillero-del-diablo/wines/casillero-del-diablo-merlot-reserva-2015,background-image:url(//images.vivino.com/thumbs/3mk8NUckRlOwtYIEgP6x4Q_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Champagne Brut 2000,4.6,$189.94,3228,fr,France,Champagne,Dom Pérignon,/wineries/dom-perignon/wines/mot-and-chandon-champagne-cuve-2000,/wineries/dom-perignon/wines/mot-and-chandon-champagne-cuve-2000,background-image:url(//images.vivino.com/thumbs/00dn0v1ws29ck_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Grand Estates Cabernet Sauvignon 2013,3.7,$11.97,3212,us,United States,Columbia Valley,Columbia Crest,/wineries/columbia-crest/wines/grand-estates-cabernet-sauvignon-2013,/wineries/columbia-crest/wines/grand-estates-cabernet-sauvignon-2013,background-image:url(//images.vivino.com/thumbs/Pg1zj5xMREiiV5yCck43aA_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Hot To Trot Red Blend 2011,3.7,$9.97,3209,us,United States,Columbia Valley,14 Hands,/wineries/us-14-hands/wines/hot-to-trot-red-blend-2011,/wineries/us-14-hands/wines/hot-to-trot-red-blend-2011,background-image:url(//images.vivino.com/thumbs/sAQwMUnzRcy8ksqU8UVK6w_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Brut Prestige,3.7,$17.95,3208,us,United States,Napa Valley,Mumm Napa,/wineries/mumm-napa/wines/valley-brut-prestige-8888,/wineries/mumm-napa/wines/valley-brut-prestige-8888,background-image:url(//images.vivino.com/thumbs/YcDBiQulSwubtohtog2KXQ_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Napa Valley Cabernet Sauvignon 2012,3.9,$26.99,3198,us,United States,Napa Valley,Franciscan,/wineries/franciscan-oakville-estate/wines/napa-valley-cabernet-sauvignon-2012,/wineries/franciscan-oakville-estate/wines/napa-valley-cabernet-sauvignon-2012,background-image:url(//images.vivino.com/thumbs/chbnUFDuRhG5Qi1MIJI-mw_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Reserve Port Six Grapes,3.9,$17.98,3172,pt,Portugal,Reserve Port,Graham's,/wineries/w-and-j-grahams/wines/2247147-six-grapes-reserve-porto-8888,/wineries/w-and-j-grahams/wines/2247147-six-grapes-reserve-porto-8888,background-image:url(//images.vivino.com/thumbs/4vAWapKDRsCqnVoXdQK0Aw_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Rioja Reserva 2011,4,$21.99,3166,es,Spain,Rioja,Marqués de Murrieta,/wineries/marques-de-murrieta/wines/finca-ygay-reserva-rioja-2011,/wineries/marques-de-murrieta/wines/finca-ygay-reserva-rioja-2011,background-image:url(//images.vivino.com/thumbs/H_NzlmBZRZemjKNHG5ePjg_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Tres Picos Garnacha 2014,4,$14.98,3158,es,Spain,Campo de Borja,Borsao,/wineries/borsao/wines/tres-picos-garnacha-2014,/wineries/borsao/wines/tres-picos-garnacha-2014,background-image:url(//images.vivino.com/thumbs/yj4Zp822Tu6DbVmkEpeuJg_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Reserva Carmenère 2012,3.4,$10.99,3145,cl,Chile,Valle de Colchagua,Ventisquero,/wineries/ventisquero/wines/2304410-carmnre-2012,/wineries/ventisquero/wines/2304410-carmnre-2012,background-image:url(//images.vivino.com/thumbs/WZUG6oHbRXiVdeav3BbYxA_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Punto Final Malbec 2015,3.6,$13.98,3120,ar,Argentina,Mendoza,Renacer,/wineries/bodega-renacer/wines/punto-final-clasico-malbec-2015,/wineries/bodega-renacer/wines/punto-final-clasico-malbec-2015,background-image:url(//images.vivino.com/thumbs/l7NEzFCwTieZ1Mzp_b-oAg_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
E - Evolution White,4,$17.98,3109,us,United States,Oregon,Sokol Blosser,/wineries/sokol-blosser-winery/wines/evolution-8888,/wineries/sokol-blosser-winery/wines/evolution-8888,background-image:url(//images.vivino.com/thumbs/Ufa12UI3Q_aWqrhwzxOAnQ_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Rosé Brut Champagne,4.2,$74.99,3105,fr,France,Champagne,Bollinger,/wineries/bollinger/wines/2146278-champagne-ros-8888,/wineries/bollinger/wines/2146278-champagne-ros-8888,background-image:url(//images.vivino.com/thumbs/bqauh6p1Tu2sOLxSVGhiHw_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Rioja Reserva 2011,3.9,$17.98,3092,es,Spain,Rioja,Beronia,/wineries/es-beronia/wines/rioja-reserva-2011,/wineries/es-beronia/wines/rioja-reserva-2011,background-image:url(//images.vivino.com/thumbs/tEHkQJ-eTYWMf2NEzssV8w_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Crianza Rioja 2011,3.6,$10.97,3081,es,Spain,Rioja,Altos Ibéricos,/wineries/soto-de-torres/wines/altos-ibricos-crianza-2011,/wineries/soto-de-torres/wines/altos-ibricos-crianza-2011,background-image:url(//images.vivino.com/thumbs/rEloQS67Sbu7tapV0EHPJQ_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Toscana 2011,3.4,$9.99,3051,it,Italy,Toscana,Santa Cristina,/wineries/santa-cristina/wines/1345851-toscana-2011,/wineries/santa-cristina/wines/1345851-toscana-2011,background-image:url(//images.vivino.com/thumbs/464iMZfUR8WRTYvxQrvD7w_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Reserva Carmenère 2015,3.7,$12.50,3043,cl,Chile,Valle Central,Casillero del Diablo,/wineries/casillero-del-diablo/wines/casillero-del-diablo-carmenere-reserva-2015,/wineries/casillero-del-diablo/wines/casillero-del-diablo-carmenere-reserva-2015,background-image:url(//images.vivino.com/thumbs/SYhFHmFhSuySO5s5x_SFJA_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Toro 2011,4.3,$54.98,3043,es,Spain,Toro,Pintia,/wineries/bodegas-pintia-vega-sicilia/wines/toro-cosecha-2011,/wineries/bodegas-pintia-vega-sicilia/wines/toro-cosecha-2011,background-image:url(//images.vivino.com/thumbs/hL34f_CdQ_ObRBld_FxhVA_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Cabernet Sauvignon 2010,4.3,$69.95,3042,us,United States,Alexander Valley,Jordan,/wineries/jordan-vineyard-and-winery/wines/alexander-valley-cabernet-sauvignon-2010,/wineries/jordan-vineyard-and-winery/wines/alexander-valley-cabernet-sauvignon-2010,background-image:url(//images.vivino.com/wineries/1468/vintages/000scb8xfdz4k_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Opus One 2012,4.6,$268.99,3028,us,United States,Napa Valley,Opus One,/wineries/opus-one/wines/opus-one-2012,/wineries/opus-one/wines/opus-one-2012,background-image:url(//images.vivino.com/thumbs/Pm7WwpF8TkmlnRsEVqeY5Q_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Pinot Grigio Valdadige,3.6,$10.99,3026,it,Italy,Valdadige,Barone Fini,/wineries/barone-fini/wines/valdadige-pinot-grigio-8888,/wineries/barone-fini/wines/valdadige-pinot-grigio-8888,background-image:url(//images.vivino.com/thumbs/H2TB1cWkSn6E4BGpNRb_tg_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
California Pinot Noir 2014,3.5,$9.99,3023,us,United States,California,Mark West,/wineries/mark-west-winery/wines/california-pinot-noir-2014,/wineries/mark-west-winery/wines/california-pinot-noir-2014,background-image:url(//images.vivino.com/thumbs/fOXbCL49QT6ERDPsRzzw5g_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Coyam 2011,4.1,$24.99,3008,cl,Chile,Valle de Colchagua,Emiliana,/wineries/emiliana/wines/coyam-2011,/wineries/emiliana/wines/coyam-2011,background-image:url(//images.vivino.com/thumbs/f_Z-EiWSTb2TpgWk8yaPsw_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Gris Blanc,3.7,$13.95,3003,fr,France,Pays d'Oc,Gérard Bertrand,/wineries/gerard-bertrand/wines/gris-blanc-8888,/wineries/gerard-bertrand/wines/gris-blanc-8888,background-image:url(//images.vivino.com/wineries/3105/wines/000pbob5d84e9_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Sauvignon Blanc 2015,3.9,$12.99,2996,nz,New Zealand,Marlborough,Matua,/wineries/matua-valley/wines/marlborough-sauvignon-blanc-2015,/wineries/matua-valley/wines/marlborough-sauvignon-blanc-2015,background-image:url(//images.vivino.com/thumbs/1sbrWnIkTySw0JAG6oNAmg_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Malbec 2013,3.7,$13.99,2989,ar,Argentina,Lujan de Cuyo,BenMarco,/wineries/benmarco/wines/benmarco-malbec-2013,/wineries/benmarco/wines/benmarco-malbec-2013,background-image:url(//images.vivino.com/thumbs/ThSxGzPvTDmv3mXh4nboLA_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Reserve Malbec 2014,3.5,$12.99,2988,ar,Argentina,Mendoza,Trivento,/wineries/trivento-bodegas-y-vinedos-sa/wines/reserve-malbec-2014,/wineries/trivento-bodegas-y-vinedos-sa/wines/reserve-malbec-2014,background-image:url(//images.vivino.com/thumbs/ZF7QfJjdQ92lVJtDKhmSdw_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Knights Valley Cabernet Sauvignon 2012,3.9,$26.95,2985,us,United States,Knights Valley,Beringer Vineyards,/wineries/beringer-vineyards/wines/1908492-knights-valley-cabernet-sauvignon-2012,/wineries/beringer-vineyards/wines/1908492-knights-valley-cabernet-sauvignon-2012,background-image:url(//images.vivino.com/thumbs/ZRiv6_KxTUWTYd9XrtQY4Q_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Moscato d'Asti Nivole,4.1,$19.99,2984,it,Italy,Moscato d'Asti,Michele Chiarlo,/wineries/azienda-vitivinicola-michele-chiarlo/wines/nivole-moscato-dasti-8888,/wineries/azienda-vitivinicola-michele-chiarlo/wines/nivole-moscato-dasti-8888,background-image:url(//images.vivino.com/thumbs/KOZ5gWfXQL64QDli3ydUgw_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
PSI 2011,4.1,$32.95,2982,es,Spain,Ribera del Duero,Dominio de Pingus,/wineries/dominio-de-pingus/wines/psi-ribera-del-duero-2011,/wineries/dominio-de-pingus/wines/psi-ribera-del-duero-2011,background-image:url(//images.vivino.com/thumbs/00eojjplpqelr_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Rustico,3.8,$13.95,2979,it,Italy,Prosecco di Conegliano-Valdobbiadene,Nino Franco,/wineries/nino-franco-spumanti-srl/wines/rustico-8888,/wineries/nino-franco-spumanti-srl/wines/rustico-8888,background-image:url(//images.vivino.com/thumbs/JjQmmzTxRmeTuy9O3wsFJA_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
