qWineTypes,qFoodpairings,qPriceMin,qPriceMax,qMinRating,title,rating,price,reviewcount,countryCode,country,region,winery,winerylink,link,photo,pagetime,pageurl
"Sparkling","","10","40","3.5","Crémant d'Alsace Chardonnay Brut","3.7","18.99","455","fr","France","Crémant d'Alsace","Domaine Fernand Engel et Fils","/wineries/estate-fernand-engel/wines/cremant-d-alsace-metodo-traditionnelle-brut-chardonnay-8888","/wineries/estate-fernand-engel/wines/cremant-d-alsace-metodo-traditionnelle-brut-chardonnay-8888","background-image:url(//images.vivino.com/thumbs/0RatrXtVT6Ca1tft5Mxj8A_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Aubert et Fils Champagne Brut","3.5","23.95","454","fr","France","Champagne","La Maison du Champagne","/wineries/la-maison-du-champagne/wines/aubert-et-fils-brut-8888","/wineries/la-maison-du-champagne/wines/aubert-et-fils-brut-8888","background-image:url(//images.vivino.com/thumbs/iKxEEu8DQn610jhuH6v7Pw_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Cuvée 20 Brut","3.9","24.99","454","us","United States","Russian River Valley","J Vineyards","/wineries/j-vineyards-and-winery/wines/2773400-cuve-20-8888","/wineries/j-vineyards-and-winery/wines/2773400-cuve-20-8888","background-image:url(//images.vivino.com/thumbs/AFZjwO5GTQ-yWR2oYjfTiA_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Champagne Blanc de Blancs","4.1","49.97","449","fr","France","Champagne","Eric Rodez","/wineries/eric-rodez/wines/champagne-ambonnay-blanc-de-noirs-8888","/wineries/eric-rodez/wines/champagne-ambonnay-blanc-de-noirs-8888","background-image:url(//images.vivino.com/thumbs/Umqjr9SiSGKA4WmLek88_g_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Champagne Cristal Brut Millésimé 2000","4.5","364","448","fr","France","Champagne","Louis Roederer","/wineries/louis-roederer/wines/90899-cristal-2000","/wineries/louis-roederer/wines/90899-cristal-2000","background-image:url(//images.vivino.com/thumbs/oBINrgQeRjmdckOTy-pMzQ_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Champagne Grand Vintage 2008","4.1","54.98","445","fr","France","Champagne","Moët &amp; Chandon","/wineries/moet-and-chandon/wines/grand-vintage-2008","/wineries/moet-and-chandon/wines/grand-vintage-2008","background-image:url(//images.vivino.com/thumbs/W-mzljEdR2Wow9mU7ihZnw_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Brut Rosé","3.9","24.98","443","us","United States","Anderson Valley","Roederer Estate","/wineries/roederer-estate/wines/roederer-brut-rose-8888","/wineries/roederer-estate/wines/roederer-brut-rose-8888","background-image:url(//images.vivino.com/thumbs/Gby87SBZS7SINdRCb6RqRg_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Wedding Cuvée Sparkling","4.1","32.99","441","us","United States","Green Valley of Russian River Valley","Iron Horse","/wineries/iron-horse-vineyards/wines/wedding-cuve-8888","/wineries/iron-horse-vineyards/wines/wedding-cuve-8888","background-image:url(//images.vivino.com/thumbs/-pchCMTUQkCLB1e69PRpWw_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Prosecco","3.4","13.95","439","it","Italy","Prosecco","Canti","/wineries/it-canti/wines/hermitage-prosecco-8888","/wineries/it-canti/wines/hermitage-prosecco-8888","background-image:url(//images.vivino.com/thumbs/tZybIgDASRaqiF4XJM4n6g_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Champagne Cumières 1er Cru Brut Nature","4.1","87","438","fr","France","Champagne","Georges Laval","/wineries/georges-laval/wines/champagne-brut-nature-cumires-premier-cru-8888","/wineries/georges-laval/wines/champagne-brut-nature-cumires-premier-cru-8888","background-image:url(//images.vivino.com/thumbs/AVhUa3lQSFKKineYRF2U4g_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Blanc de Blancs Brut 2013","4.0","35.99","436","us","United States","North Coast","Schramsberg","/wineries/schramsberg-vineyards/wines/blanc-de-blancs-2013","/wineries/schramsberg-vineyards/wines/blanc-de-blancs-2013","background-image:url(//images.vivino.com/thumbs/fp9e-GkBT0-INWN4AqXAdQ_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Champagne Rosé Majeur Brut","3.9","37.99","435","fr","France","Champagne","Ayala","/wineries/ayala/wines/ay-brut-ros-majeur-8888","/wineries/ayala/wines/ay-brut-ros-majeur-8888","background-image:url(//images.vivino.com/thumbs/00prw-HAQMmZ7csvMudgsA_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Sparkling Rosé","3.7","12.99","433","it","Italy","Vino d'Italia","Ruffino","/wineries/ruffino/wines/sparkling-rose-8888","/wineries/ruffino/wines/sparkling-rose-8888","background-image:url(//images.vivino.com/thumbs/nkYtpkBlSOq0Id9TITCvJw_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Champagne Brut Rosé","3.8","49.99","433","fr","France","Champagne","Duval-Leroy","/wineries/champagne-duval-leroy/wines/champagne-brut-ros-8888","/wineries/champagne-duval-leroy/wines/champagne-brut-ros-8888","background-image:url(//images.vivino.com/thumbs/l6HjWCJMTP2uOi-Q97nSxw_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Champagne V.P Grand Cru Extra Brut","4.2","89.98","432","fr","France","Champagne","Egly-Ouriet","/wineries/egly-ouriet/wines/champagne-vieillissment-prolong-8888","/wineries/egly-ouriet/wines/champagne-vieillissment-prolong-8888","background-image:url(//images.vivino.com/thumbs/4limWgwYQVm6oZBb4XBbDw_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Champagne Grand Cru Brut","3.9","52.99","431","fr","France","Champagne","Varnier Fannière","/wineries/varnier-fanniere/wines/brut-grand-cru-8888","/wineries/varnier-fanniere/wines/brut-grand-cru-8888","background-image:url(//images.vivino.com/thumbs/4SFpAz40TW6J_8xqjBvFsg_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Extra Dry","3.1","4.95","431","us","United States","California","André","/wineries/andre/wines/champagne-extra-dry-8888","/wineries/andre/wines/champagne-extra-dry-8888","background-image:url(//images.vivino.com/thumbs/GrX3IlKWR1OUZozQko6PAg_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","NumeroZero Franciacorta Dosaggio Zero Brut","3.8","37.97","429","it","Italy","Franciacorta","Villa Crespia","/wineries/villa-crespia/wines/franciacorta-numero-zero-dosaggio-8888","/wineries/villa-crespia/wines/franciacorta-numero-zero-dosaggio-8888","background-image:url(//images.vivino.com/thumbs/Gf-qn6WJTfOPjNCdhqxgsw_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Asti Martini &amp; Rossi","3.9","9.99","428","it","Italy","Asti","Martini","/wineries/martini/wines/rossi-asti-spumante-sparkling-8888","/wineries/martini/wines/rossi-asti-spumante-sparkling-8888","background-image:url(//images.vivino.com/thumbs/LKgZQnACRqSUOOhc34LhTw_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Prosecco Brut","3.4","12.99","425","it","Italy","Prosecco","Zardetto","/wineries/zardetto-prosecco/wines/doc-brut-prosecco-8888","/wineries/zardetto-prosecco/wines/doc-brut-prosecco-8888","background-image:url(//images.vivino.com/thumbs/ufU4aGsTQeSfKb2dYp1m9A_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Champagne Premier Cru Platine Brut","4.0","49.99","419","fr","France","Champagne","Nicolas Maillart","/wineries/nicolas-maillart/wines/platine-brut-premier-cru-8888","/wineries/nicolas-maillart/wines/platine-brut-premier-cru-8888","background-image:url(//images.vivino.com/thumbs/ny__9XSOQFKXT8CeXW6bGg_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Extremarium de Mont Marcal Cava Reserva Brut","3.5","17.99","419","es","Spain","Cava","Mont Marcal","/wineries/mont-marcal/wines/extremarium-cava-reserva-brut-8888","/wineries/mont-marcal/wines/extremarium-cava-reserva-brut-8888","background-image:url(//images.vivino.com/thumbs/4nmvqIkMTlqq4GTyZmyBDg_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Femme De Champagne 2000","4.4","149.99","417","fr","France","Champagne","Duval-Leroy","/wineries/champagne-duval-leroy/wines/femme-de-champagne-2000","/wineries/champagne-duval-leroy/wines/femme-de-champagne-2000","background-image:url(//images.vivino.com/thumbs/HoBp4NxhSmmAwGSDjPBuug_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Champagne Réserve Brut","3.5","25.98","414","fr","France","Champagne","Monthuys Père &amp; Fils","/wineries/monthuys-pere-et-fils/wines/champagne-reserve-brut-8888","/wineries/monthuys-pere-et-fils/wines/champagne-reserve-brut-8888","background-image:url(//images.vivino.com/thumbs/q9gOaF2FQUeNilHL7KXJCw_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","American Champagne Brut","2.7","4.99","414","us","United States","California","J. Roget","/wineries/j-roget/wines/american-champagne-brut-8888","/wineries/j-roget/wines/american-champagne-brut-8888","background-image:url(//images.vivino.com/thumbs/YRntBYJvQMC6b3VzBqMFrw_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Champagne Premier Cru Cuvèe de Réserve Brut","4.0","43.98","411","fr","France","Champagne","Marc Hébrart","/wineries/marc-hebrart/wines/brut-hebrart-8888","/wineries/marc-hebrart/wines/brut-hebrart-8888","background-image:url(//images.vivino.com/thumbs/5mQINaUcTqqRyxMBuIcwxQ_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Perle Champagne Blanc de Blancs Grand Cru Brut","4.1","69.99","410","fr","France","Champagne","Lilbert-Fils","/wineries/lilbert-fils/wines/perle-champagne-cramant-grand-cru-blanc-de-blancs-8888","/wineries/lilbert-fils/wines/perle-champagne-cramant-grand-cru-blanc-de-blancs-8888","background-image:url(//images.vivino.com/thumbs/VMOwURiKTw-ZGm9RFmuRpQ_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Prosecco","3.7","10.99","409","it","Italy","Prosecco","Chloe","/wineries/us-chloe/wines/prosecco-8888","/wineries/us-chloe/wines/prosecco-8888","background-image:url(//images.vivino.com/thumbs/XGp6_S9oQXuTsdtzRdQsFg_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Champagne Brut Rosé Premier Cru","3.8","54.99","409","fr","France","Champagne","Aubry","/wineries/fr-aubry/wines/champagne-premier-cru-a-jouy-les-reims-brut-ros-8888","/wineries/fr-aubry/wines/champagne-premier-cru-a-jouy-les-reims-brut-ros-8888","background-image:url(//images.vivino.com/thumbs/2SXNCWmHQ5mSopDmxRtyiQ_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Champagne Brut Millesimé 2005","4.2","96.99","409","fr","France","Champagne","Charles Heidsieck","/wineries/charles-heidsieck/wines/champagne-blanc-des-millnaires-2005","/wineries/charles-heidsieck/wines/champagne-blanc-des-millnaires-2005","background-image:url(//images.vivino.com/thumbs/09JME8viRsqocdKDJj69Aw_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Crémant de Bourgogne Brut Rosé","3.8","15.99","408","fr","France","Crémant de Bourgogne","Simonnet-Febvre","/wineries/fr-simonnet-febvre/wines/3775659-crmant-de-bourgogne-brut-ros-8888","/wineries/fr-simonnet-febvre/wines/3775659-crmant-de-bourgogne-brut-ros-8888","background-image:url(//images.vivino.com/thumbs/A8nYLNwgT-i0YFCCwGt4dw_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Prosecco Frizzante","3.6","11.99","407","it","Italy","Prosecco","Riondo","/wineries/it-riondo/wines/vino-frizzante-prosecco-8888","/wineries/it-riondo/wines/vino-frizzante-prosecco-8888","background-image:url(//images.vivino.com/thumbs/RKitka5IQvKiPtuko7mTyg_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Champagne Brut Rosé","3.8","54.99","405","fr","France","Champagne","Drappier","/wineries/champagne-drappier/wines/brut-ros-8888","/wineries/champagne-drappier/wines/brut-ros-8888","background-image:url(//images.vivino.com/thumbs/gIBOEb7nQzyNndeuqfrG9Q_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Cuvée Rosé","3.6","13.98","405","it","Italy","Veneto","Desiderio Jeio","/wineries/desiderio-jeio/wines/cuvee-rose-8888","/wineries/desiderio-jeio/wines/cuvee-rose-8888","background-image:url(//images.vivino.com/thumbs/lo0BclpIQeql1CUsbO4h7A_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Champagne Brut","3.8","29.99","405","fr","France","Champagne","Thienot","/wineries/alain-thienot/wines/champagne-brut-8888","/wineries/alain-thienot/wines/champagne-brut-8888","background-image:url(//images.vivino.com/thumbs/02scmysqka1m0_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Prosecco Brut","3.6","11.99","405","it","Italy","Prosecco","Valdo","/wineries/valdo/wines/prosecco-brut-8888","/wineries/valdo/wines/prosecco-brut-8888","background-image:url(//images.vivino.com/thumbs/gCsVwFUUS7q7uu4nWcEulQ_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Champagne Vintage Rosé 2006","4.1","84.99","403","fr","France","Champagne","Pol Roger","/wineries/pol-roger/wines/champagne-brut-ros-2006","/wineries/pol-roger/wines/champagne-brut-ros-2006","background-image:url(//images.vivino.com/thumbs/Hn4k03XNTPWc4u0XpRUWFA_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Champagne Brut 1988","4.6","399","401","fr","France","Champagne","Dom Pérignon","/wineries/dom-perignon/wines/mot-and-chandon-champagne-cuve-dom-1988","/wineries/dom-perignon/wines/mot-and-chandon-champagne-cuve-dom-1988","background-image:url(//images.vivino.com/thumbs/HNtToXWmTd2paTW2ENoZfg_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Brut","3.5","9.99","398","es","Spain","Cava","Mas Fi","/wineries/mas-fi/wines/mas-fi-cava-brut-8888","/wineries/mas-fi/wines/mas-fi-cava-brut-8888","background-image:url(//images.vivino.com/thumbs/GQWwEJ5UR86ECtdkkMHD2Q_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Cristalino Cava Extra Dry","3.5","6.99","398","es","Spain","Cava","Jaume Serra","/wineries/jaume-serra/wines/cristalino-extra-brut-8888","/wineries/jaume-serra/wines/cristalino-extra-brut-8888","background-image:url(//images.vivino.com/thumbs/xIK27SboQs6YmKcmYG8_IQ_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Champagne Brut Rosé 2008","4.2","99.99","390","fr","France","Champagne","Veuve Clicquot","/wineries/veuve-clicquot/wines/ponsardin-champagne-sparkling-ros-2008","/wineries/veuve-clicquot/wines/ponsardin-champagne-sparkling-ros-2008","background-image:url(//images.vivino.com/thumbs/1357684835_2988_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","L’hereu 1497 2013","3.8","19.99","388","es","Spain","Penedès","Raventos I Blanc","/wineries/raventos-i-blanc/wines/conca-del-riu-anoia-barcelona-lhereu-2013","/wineries/raventos-i-blanc/wines/conca-del-riu-anoia-barcelona-lhereu-2013","background-image:url(//images.vivino.com/thumbs/83dvAYBXT065dFBD0LBz7A_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Champagne Grand Rosé Brut","4.0","57","388","fr","France","Champagne","Paul Bara","/wineries/champagne-paul-bara/wines/champagne-brut-grand-ros-8888","/wineries/champagne-paul-bara/wines/champagne-brut-grand-ros-8888","background-image:url(//images.vivino.com/thumbs/7oK-rV--RzGhmJHj1a9W4g_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Champagne  Demoiselle Grande Cuvée Brut Rosé","3.7","53.99","387","fr","France","Champagne","Vranken","/wineries/fr-vranken/wines/demoiselle-champagne-ros-8888","/wineries/fr-vranken/wines/demoiselle-champagne-ros-8888","background-image:url(//images.vivino.com/thumbs/zma3qP-KTh6m18bhvV1e2g_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Brut","3.8","19","386","fr","France","Vouvray","Champalou","/wineries/champalou/wines/vouvray-brut-8888","/wineries/champalou/wines/vouvray-brut-8888","background-image:url(//images.vivino.com/thumbs/Q13-mrenQPiF7vTd5OUHug_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Champagne Premier Cru Sèlection Brut","4.1","52.99","386","fr","France","Champagne","Marc Hébrart","/wineries/marc-hebrart/wines/selection-champagne-brut-premier-cru-mareuil-sur-8888","/wineries/marc-hebrart/wines/selection-champagne-brut-premier-cru-mareuil-sur-8888","background-image:url(//images.vivino.com/thumbs/q0o34mRvTYK8ElGlpROc-g_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
