qWineTypes,qFoodpairings,qPriceMin,qPriceMax,qMinRating,title,rating,price,reviewcount,countryCode,country,region,winery,winerylink,link,img,pagetime,pageurl
"Red","Poultry","10","40","3.5","Cabernet Sauvignon 2013","3.8","$13.98","1251","us","United States","California","Cannonball","/wineries/cannonball/wines/2655615-california-cabernet-sauvignon-2013","/wineries/cannonball/wines/2655615-california-cabernet-sauvignon-2013","//images.vivino.com/thumbs/cRlUDcI0QY27w5yTuGhZNQ_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","The Boxer Shiraz 2012","4.1","$27.99","1249","au","Australia","McLaren Vale","Mollydooker","/wineries/mollydooker-winery/wines/the-boxer-shiraz-2012","/wineries/mollydooker-winery/wines/the-boxer-shiraz-2012","//images.vivino.com/thumbs/0102buy2rq7v4_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Single Vineyard Tempranillo 2011","3.8","$13.98","1245","es","Spain","Castilla","Volver","/wineries/tarima/wines/tempranillo-single-vineyard-2011","/wineries/tarima/wines/tempranillo-single-vineyard-2011","//images.vivino.com/thumbs/QQJa8kYDQve9LCig14tt3w_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Boneshaker Zinfandel 2014","4.0","$17.99","1244","us","United States","Lodi","Hahn Winery","/wineries/us-hahn-winery/wines/lodi-zinfandel-2014","/wineries/us-hahn-winery/wines/lodi-zinfandel-2014","//images.vivino.com/thumbs/jCHy-8JSRIaHAtO_O9apPw_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Vino Nobile di Montepulciano 2012","3.9","$27.99","1241","it","Italy","Vino Nobile di Montepulciano","Avignonesi","/wineries/avignonesi/wines/vino-nobile-di-montepulciano-2012","/wineries/avignonesi/wines/vino-nobile-di-montepulciano-2012","//images.vivino.com/thumbs/N_PVvWx8Rx2DdDP8le2rag_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Cabernet Sauvignon Grande Reserve 2012","3.6","$15.19","1241","cl","Chile","Valle de Colchagua","Los Vascos","/wineries/los-vascos/wines/dbr-lafite-los-vascos-reserve-cabernet-sauvignon-2012","/wineries/los-vascos/wines/dbr-lafite-los-vascos-reserve-cabernet-sauvignon-2012","//images.vivino.com/thumbs/i3FGuGjbR22DI8UNmqMAaw_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Crush Red Blend 2010","3.9","$13.99","1241","us","United States","North Coast","The Dreaming Tree","/wineries/the-dreaming-tree/wines/north-coast-crush-red-2010","/wineries/the-dreaming-tree/wines/north-coast-crush-red-2010","//images.vivino.com/thumbs/_pKA-P7CT8GF1UBfBta2hg_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Three Valleys 2013","4.0","$26","1240","us","United States","Sonoma County","Ridge Vineyards","/wineries/ridge-vineyards/wines/sonoma-county-three-valleys-2013","/wineries/ridge-vineyards/wines/sonoma-county-three-valleys-2013","//images.vivino.com/thumbs/LrTd_V2eRR6T8a8z6dp7ww_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Chianti Superiore 2013","3.6","$14.99","1237","it","Italy","Chianti","Santa Cristina","/wineries/santa-cristina/wines/santa-christina-chianti-superiore-2013","/wineries/santa-cristina/wines/santa-christina-chianti-superiore-2013","//images.vivino.com/thumbs/6e3IqbLJQFSsuPDPQ-1jFA_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Tupungato Passo Doble Malbec - Corvina 2009","3.5","$11.99","1237","ar","Argentina","Tupungato","Masi","/wineries/it-masi/wines/tupungato-corbec-2009","/wineries/it-masi/wines/tupungato-corbec-2009","//images.vivino.com/thumbs/1343934579_630_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Envero Carmenère Gran Reserva 2013","3.8","$15.19","1237","cl","Chile","Valle de Colchagua","Apaltagua","/wineries/apaltagua/wines/gran-reserva-envero-colchagua-valley-carmenr-2013","/wineries/apaltagua/wines/gran-reserva-envero-colchagua-valley-carmenr-2013","//images.vivino.com/thumbs/D4__oQmnS166WcAJKyC5DQ_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Ca’ Marcanda Promis 2014","3.9","$32.98","1233","it","Italy","Toscana","Gaja","/wineries/gaja/wines/camarcanda-toscana-promis-2014","/wineries/gaja/wines/camarcanda-toscana-promis-2014","//images.vivino.com/thumbs/xGyHwdBUQ3O_7X0e6uKqCg_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Próximo Rioja 2011","3.5","$13.99","1221","es","Spain","Rioja","Marqués de Riscal","/wineries/es-marques-de-riscal/wines/prximo-rioja-2011","/wineries/es-marques-de-riscal/wines/prximo-rioja-2011","//images.vivino.com/thumbs/ZjDB_Gy5R0uEIUfUuuu20Q_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Il Grigio Chianti Classico Riserva 2010","3.8","$18.98","1221","it","Italy","Chianti Classico","San Felice","/wineries/agricola-san-felice/wines/riserva-il-grigio-chianti-classico-2010","/wineries/agricola-san-felice/wines/riserva-il-grigio-chianti-classico-2010","//images.vivino.com/thumbs/011z48jis0qix_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Black Edition Red 2013","3.7","$12.99","1212","ar","Argentina","Lujan de Cuyo","Doña Paula","/wineries/dona-paula/wines/lujan-de-cuyo-black-edition-red-blend-2013","/wineries/dona-paula/wines/lujan-de-cuyo-black-edition-red-blend-2013","//images.vivino.com/thumbs/Hf2p_nJLSvm7D0RjEP4xZQ_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Cabernet Sauvignon 2013","3.5","$17.14","1207","us","United States","Columbia Valley","Chateau Smith","/wineries/smith-74647/wines/chateau-smith-cabernet-sauvignon-2013","/wineries/smith-74647/wines/chateau-smith-cabernet-sauvignon-2013","//images.vivino.com/thumbs/umxIIOMvSlCeOrL3XA_sVw_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Monastrell - Syrah Barrica 2012","3.5","$14.99","1205","es","Spain","Yecla","Barahonda","/wineries/bodega-senorio-de-barahonda/wines/barahonda-barrica-2012","/wineries/bodega-senorio-de-barahonda/wines/barahonda-barrica-2012","//images.vivino.com/thumbs/ZmVTaQkDSH2soQdt0iis1w_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Director's Cut Zinfandel 2012","4.0","$29.99","1203","us","United States","Dry Creek Valley","Francis Ford Coppola","/wineries/francis-ford-coppola/wines/directors-cut-zinfandel-2012","/wineries/francis-ford-coppola/wines/directors-cut-zinfandel-2012","//images.vivino.com/thumbs/NKmFyKHlTWydv9bPRv06uA_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Vintners Blend Old Vine Zinfandel 2014","3.6","$10.99","1202","us","United States","California","Ravenswood","/wineries/ravenswood-winery/wines/california-vintners-blend-zinfandel-2014","/wineries/ravenswood-winery/wines/california-vintners-blend-zinfandel-2014","//images.vivino.com/thumbs/tbFyYz_NTLKk_XC1FKw4sg_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Chianti Classico 2012","3.8","$28.98","1202","it","Italy","Chianti Classico","Fontodi","/wineries/tenuta-fontodi/wines/chianti-classico-fontodi-2012","/wineries/tenuta-fontodi/wines/chianti-classico-fontodi-2012","//images.vivino.com/thumbs/KYD4bmuXQ42UiOmBWH_HvQ_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","OZV Zin 2014","4.0","$10.98","1202","us","United States","Lodi","Oak Ridge","/wineries/oak-ridge-winery/wines/ozv-zin-2014","/wineries/oak-ridge-winery/wines/ozv-zin-2014","//images.vivino.com/thumbs/9LemnoxqSZ-ysEvdnrWIUg_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Gaia Red Blend 2013","3.8","$19.99","1196","ar","Argentina","Tupungato","Domaine Bousquet","/wineries/jean-bousquet/wines/domaine-bousquet-gaia-blend-2013","/wineries/jean-bousquet/wines/domaine-bousquet-gaia-blend-2013","//images.vivino.com/thumbs/XA2WyTspSNK6WhXmd2bTMA_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Beaujolais-Villages 2015","3.5","$12.99","1195","fr","France","Beaujolais-Villages","Louis Jadot","/wineries/fr-louis-jadot/wines/beaujolais-villages-2015","/wineries/fr-louis-jadot/wines/beaujolais-villages-2015","//images.vivino.com/thumbs/X1zR9xmoRnelVlsK83bdHA_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Diamond Collection Green Label Syrah - Shiraz 2012","3.8","$15.42","1187","us","United States","Napa Valley","Francis Ford Coppola","/wineries/francis-ford-coppola/wines/diamond-collection-green-label-syrah-shiraz-2012","/wineries/francis-ford-coppola/wines/diamond-collection-green-label-syrah-shiraz-2012","//images.vivino.com/thumbs/014w3ursq0ccg_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Costera 2013","3.6","$14.97","1185","it","Italy","Cannonau di Sardegna","Argiolas","/wineries/argiolas-spa/wines/costera-cannonau-di-sardegna-2013","/wineries/argiolas-spa/wines/costera-cannonau-di-sardegna-2013","//images.vivino.com/thumbs/7NqGKleUSxKlaHpmjkUJnw_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Domaine de Valmoissine Pinot Noir 2013","3.6","$11.99","1176","fr","France","Vin de Pays","Louis Latour","/wineries/maison-louis-latour/wines/domaine-de-valmoissine-pinot-noir-2013","/wineries/maison-louis-latour/wines/domaine-de-valmoissine-pinot-noir-2013","//images.vivino.com/thumbs/-9qJorBmS-yZmvoE9LvSnA_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Rubicon 2012","4.2","$26.59","1176","za","South Africa","Stellenbosch","Meerlust","/wineries/meerlust-estate/wines/stellenbosch-rubicon-2012","/wineries/meerlust-estate/wines/stellenbosch-rubicon-2012","//images.vivino.com/thumbs/MnKux8XQSMyJI45UJBSE0g_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Rioja Gran Reserva 2006","4.2","$24.98","1171","es","Spain","Rioja","Beronia","/wineries/es-beronia/wines/rioja-gran-reserva-2006","/wineries/es-beronia/wines/rioja-gran-reserva-2006","//images.vivino.com/thumbs/CIaG6gBSQJ2Q8vo4KcCjrA_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Salmos 2013","4.1","$24.99","1170","es","Spain","Priorat","Torres","/wineries/miguel-torres/wines/priorat-salmos-2013","/wineries/miguel-torres/wines/priorat-salmos-2013","//images.vivino.com/thumbs/8sEUDuL7SX6KCHsvxaSa1A_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","12 e Mezzo Primitivo del Salento 2012","3.9","$14.99","1167","it","Italy","Salento","Varvaglione Vigne e Vini","/wineries/vigne-e-vini/wines/varvaglione-12-mezzo-primitivo-del-salento-2012","/wineries/vigne-e-vini/wines/varvaglione-12-mezzo-primitivo-del-salento-2012","//images.vivino.com/thumbs/nu3Ylai6TNilZMK-x7NY4g_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Old Vines Zinfandel 2013","3.8","$22.98","1167","us","United States","Sonoma County","St. Francis","/wineries/st-francis/wines/sonoma-county-old-vine-zinfandel-2013","/wineries/st-francis/wines/sonoma-county-old-vine-zinfandel-2013","//images.vivino.com/thumbs/nMeokxvHRSaoPKsHIKNGOg_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Cabernet Sauvignon 2013","4.1","$35.99","1166","us","United States","Alexander Valley","Ferrari Carano","/wineries/ferrari-carano-vineyards-and-winery/wines/5809707-alexander-valley-cabernet-sauvignon-2013","/wineries/ferrari-carano-vineyards-and-winery/wines/5809707-alexander-valley-cabernet-sauvignon-2013","//images.vivino.com/thumbs/i5yaBc4zRPSQxfB9ALOByg_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Campo di Sasso Insoglio del Cinghiale 2015","3.9","$39.99","1165","it","Italy","Toscana","Biserno","/wineries/tenuta-campo-di-sasso/wines/campo-di-sasso-insoglio-del-cinghiale-2015","/wineries/tenuta-campo-di-sasso/wines/campo-di-sasso-insoglio-del-cinghiale-2015","//images.vivino.com/thumbs/yyGvLZ50QmWSFxwuqUGsyQ_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Shiraz 2012","3.6","$13.99","1163","au","Australia","South Australia","Layer Cake","/wineries/us-layer-cake/wines/shiraz-2012","/wineries/us-layer-cake/wines/shiraz-2012","//images.vivino.com/thumbs/015a9se7j6f9a_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Gattinara 2010","3.9","$29","1144","it","Italy","Gattinara","Travaglini","/wineries/travaglini/wines/gattinara-2010","/wineries/travaglini/wines/gattinara-2010","//images.vivino.com/thumbs/pt9WC3gbQqeYI2vGGe5tRQ_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Chianti Classico Riserva 2013","3.7","$19.17","1143","it","Italy","Chianti Classico","Castello Banfi","/wineries/castello-banfi/wines/chianti-classico-riserva-2013","/wineries/castello-banfi/wines/chianti-classico-riserva-2013","//images.vivino.com/thumbs/TzPYp8FaRsGRUqG1D-NjUQ_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Director's Cut Zinfandel 2013","4.0","$21.99","1142","us","United States","Dry Creek Valley","Francis Ford Coppola","/wineries/francis-ford-coppola/wines/directors-cut-zinfandel-2013","/wineries/francis-ford-coppola/wines/directors-cut-zinfandel-2013","//images.vivino.com/thumbs/NILltIDKRKKQ2hlI-DdGtA_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Cherry Tart Pinot Noir 2013","3.8","$39.99","1140","us","United States","California","Cherry Pie","/wineries/cherry-pie/wines/pinot-noir-2013","/wineries/cherry-pie/wines/pinot-noir-2013","//images.vivino.com/thumbs/falmgUrQSH6L6MuWWc1EIA_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Syrah 2012","3.8","$19.99","1138","cl","Chile","Valle de Colchagua","Montes Alpha","/wineries/montes-alpha/wines/syrah-2012","/wineries/montes-alpha/wines/syrah-2012","//images.vivino.com/thumbs/OfiS_KNBQjeRxiHaAH7ZuQ_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","H3 Les Chevaux Red 2012","3.6","$13.99","1134","us","United States","Horse Heaven Hills","Columbia Crest","/wineries/columbia-crest/wines/h3-les-chevaux-2012","/wineries/columbia-crest/wines/h3-les-chevaux-2012","//images.vivino.com/thumbs/ffSFxpXETEmeRSwM5UAzKA_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Priorat GR-174 2011","3.8","$18.99","1133","es","Spain","Priorat","Casa Gran del Siurana","/wineries/es-casa-gran-del-siurana/wines/1283980-gr-174-2011","/wineries/es-casa-gran-del-siurana/wines/1283980-gr-174-2011","//images.vivino.com/thumbs/NicO46_0SdGxSLZ6ASVb2w_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Clio 2014","4.4","$39.98","1133","es","Spain","Jumilla","Bodegas El Nido","/wineries/el-nido/wines/6625506-jumilla-clio-2014","/wineries/el-nido/wines/6625506-jumilla-clio-2014","//images.vivino.com/thumbs/CRXcik7BRbmpTWI02MQVPA_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Cabernet Sauvignon 2014","3.6","$18.98","1131","us","United States","Paso Robles","Estancia","/wineries/estancia/wines/paso-robles-cabernet-sauvignon-2014","/wineries/estancia/wines/paso-robles-cabernet-sauvignon-2014","//images.vivino.com/thumbs/QQci2PglQ7mJO9L-s1TJng_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Red","3.6","$13.98","1131","us","United States","California","PromisQous","/wineries/promisqous/wines/california-red-8888","/wineries/promisqous/wines/california-red-8888","//images.vivino.com/thumbs/N2phdFJvRJW84uG2MOYFOw_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Abstract (a.k.a. Vandalism is Beautiful) 2015","4.2","$29.92","1130","us","United States","California","Orin Swift","/wineries/us-orin-swift/wines/abstract-2015","/wineries/us-orin-swift/wines/abstract-2015","//images.vivino.com/thumbs/Kpd7sg4qQTy1MiUASjHWHA_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Rioja Reserva 2012","3.6","$16.67","1124","es","Spain","Rioja","Campo Viejo","/wineries/campo-viejo/wines/reserva-rioja-2012","/wineries/campo-viejo/wines/reserva-rioja-2012","//images.vivino.com/thumbs/5kXpoo9wSn-Nf85W8rye_A_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
